max_iter, f_threshold, p_size, k_max, min_depth, max_depth, a_range, p_mutate, 
100, 0.8, 1000, 100, 2, 6, (1, 10), 0.5, 

Maximum Fitness: 86
Fitness score : Individual 
4 : add(mul(11, 11), mul(-9, k))
1 : add(mul(k, mul(-3, 13)), add(11, k))
15 : add(mul(41, 7), mul(67, k))
17 : add(mul(9, 41), add(k, -21))
60 : add(add(k, 17), mul(k, k))
14 : add(mul(k, 23), add(41, -9))
0 : add(add(5, 7), mul(7, 21))
23 : add(add(21, k), add(7, -9))
13 : add(mul(k, k), add(41, 35))
32 : add(mul(k, k), add(7, k))
17 : add(mul(k, 17), add(-21, 41))
21 : add(add(7, k), add(12, 7))
15 : add(add(7, k), mul(47, 18))
40 : add(add(k, 23), mul(53, k))
18 : add(add(67, 67), add(k, 19))
20 : add(add(23, 13), add(k, 21))
0 : add(add(5, 18), mul(6, 67))
24 : add(add(13, k), add(5, -23))
17 : add(mul(17, 21), mul(k, k))
26 : add(mul(k, 3), mul(7, 7))
20 : add(add(k, 23), add(19, 5))
20 : add(add(3, k), add(53, 4))
19 : add(add(k, -10), mul(15, 13))
15 : add(mul(-23, -21), add(47, k))
2 : add(add(67, k), mul(-23, k))
1 : add(mul(k, k), add(k, k))
19 : add(mul(k, 7), add(7, -8))
7 : add(mul(k, k), add(10, 7))
19 : add(add(-9, 11), mul(k, 13))
24 : add(mul(19, 2), add(-21, k))
0 : add(add(-21, 21), mul(k, k))
18 : add(mul(k, k), mul(6, 27))
19 : add(add(-10, 19), mul(7, k))
24 : add(add(5, k), add(23, -21))
15 : add(mul(41, 19), add(k, 23))
13 : add(mul(k, k), add(35, 7))
0 : add(mul(0, k), add(7, 7))
17 : add(mul(19, 19), add(k, 13))
7 : add(mul(k, k), add(13, 67))
17 : add(add(17, -21), mul(k, 13))
24 : add(add(13, k), mul(0, 19))
22 : add(add(0, k), add(7, 21))
20 : add(add(41, k), add(7, 21))
21 : add(add(-21, 23), add(41, k))
25 : mul(add(1, k), add(-4, 5))
27 : add(add(17, 21), mul(k, 21))
26 : add(add(67, -23), mul(k, 21))
15 : add(mul(k, 13), mul(-8, 41))
36 : add(mul(k, 13), add(k, 41))
17 : add(mul(19, 21), add(27, k))
27 : add(mul(k, 21), add(13, 7))
17 : add(mul(7, 12), mul(23, k))
0 : add(mul(k, 9), mul(-37, -9))
14 : add(add(17, 35), mul(19, k))
14 : add(mul(k, k), add(-6, 15))
16 : add(mul(19, 13), add(-10, k))
18 : add(mul(k, k), add(5, -23))
86 : add(add(k, 41), mul(k, k))
22 : add(mul(45, k), add(3, 19))
0 : add(mul(k, 5), add(18, 7))
48 : add(mul(k, 41), add(53, k))
31 : add(add(4, 7), mul(k, 3))
0 : mul(add(-6, -10), mul(k, mul(13, 53)))
0 : mul(add(7, 21), mul(k, k))
22 : add(add(k, 21), add(-21, 21))
10 : add(mul(k, k), add(7, 31))
20 : add(add(7, 8), add(67, k))
15 : add(mul(19, 41), add(21, k))
34 : add(mul(7, 21), add(k, k))
1 : add(mul(35, 7), mul(4, -3))
35 : add(add(67, k), mul(13, k))
24 : add(add(6, 7), add(k, -21))
42 : add(add(k, k), add(-9, 2))
20 : add(add(21, k), add(15, 21))
19 : add(add(k, 11), mul(7, 19))
18 : add(add(k, 27), mul(3, 21))
14 : add(add(add(k, 21), 15), mul(67, 7))
16 : add(add(k, 27), mul(k, k))
86 : add(mul(k, k), add(41, k))
0 : mul(mul(7, 11), add(k, 13))
1 : add(mul(2, k), add(k, -6))
19 : add(add(k, 7), add(67, 7))
0 : add(mul(13, 21), add(7, -21))
19 : add(add(35, k), mul(3, 9))
26 : add(mul(21, k), add(11, 35))
16 : add(add(k, -9), mul(53, 19))
16 : add(mul(5, -9), add(k, 1))
1 : add(mul(k, 7), mul(k, 12))
0 : add(mul(7, 21), add(31, 17))
0 : mul(add(67, 41), mul(k, 13))
1 : add(add(41, -9), mul(-21, k))
0 : add(add(47, -21), add(19, -10))
28 : add(mul(3, k), mul(1, 7))
25 : add(add(19, 2), add(-21, k))
14 : add(add(11, 19), mul(k, k))
0 : add(mul(67, 23), add(21, 41))
25 : add(mul(13, 13), mul(3, k))
1 : add(mul(k, -23), add(15, -4))
20 : add(add(k, 15), add(-21, 53))
0 : add(mul(2, 27), add(k, k))
14 : add(mul(k, k), add(23, 7))
0 : add(mul(k, 21), add(7, 41))
20 : add(add(67, -23), add(k, 3))
24 : add(mul(-1, 5), add(k, 21))
0 : add(mul(7, 15), mul(-9, k))
20 : add(add(5, 19), add(k, 21))
38 : add(add(11, k), mul(3, k))
18 : add(mul(5, 41), add(-23, k))
25 : add(mul(k, 5), add(-21, 23))
21 : add(add(41, 15), add(-21, k))
23 : add(add(67, 21), mul(k, k))
0 : add(add(17, 27), add(7, 0))
1 : add(add(21, k), mul(-10, k))
17 : add(add(k, 21), mul(21, 7))
21 : add(add(k, 18), add(13, 12))
7 : add(mul(k, k), add(10, 7))
0 : add(mul(k, 9), mul(-37, -9))
1 : add(add(19, 5), mul(29, 37))
0 : add(add(7, 19), add(12, 17))
19 : add(mul(21, 17), mul(k, -8))
19 : add(add(7, 15), add(53, k))
22 : add(add(k, 7), add(19, 3))
25 : add(add(13, -21), add(13, k))
0 : add(mul(k, 0), mul(4, 41))
19 : add(add(k, 11), add(67, 27))
8 : add(mul(k, k), add(15, -4))
0 : mul(mul(13, k), add(13, 17))
21 : add(add(23, 41), mul(7, k))
0 : add(mul(7, k), mul(k, -21))
51 : add(add(67, k), mul(k, k))
14 : add(add(41, 18), mul(k, 29))
16 : add(add(3, 21), mul(k, 23))
27 : add(mul(k, 67), add(k, 19))
14 : add(add(-23, 8), mul(67, k))
21 : add(add(9, 41), add(k, -23))
30 : add(add(5, k), mul(k, k))
0 : add(add(k, 15), mul(41, -9))
0 : add(mul(k, 13), mul(13, 15))
9 : add(mul(19, 5), mul(k, k))
15 : add(mul(29, 23), add(k, 5))
22 : add(add(17, 13), add(k, -2))
1 : add(mul(7, 3), add(11, 29))
1 : add(add(27, 5), mul(29, 13))
20 : add(add(35, 7), add(13, k))
18 : add(mul(53, 7), add(0, k))
55 : add(mul(5, k), add(k, 17))
19 : add(mul(k, k), add(13, k))
19 : add(add(13, k), add(41, 21))
2 : add(add(-6, -10), mul(k, mul(13, 53)))
0 : add(mul(11, 7), add(13, 12))
3 : add(mul(9, 41), mul(k, -23))
22 : add(add(k, -21), add(37, 13))
38 : add(add(k, k), add(-23, -6))
17 : add(add(k, 35), mul(12, 19))
0 : add(mul(67, 5), add(21, 21))
0 : add(add(add(18, 3), -10), add(-13, 17))
0 : add(add(k, 35), mul(k, 41))
36 : add(mul(19, add(23, k)), mul(-23, k))
26 : add(mul(21, k), add(11, 35))
0 : add(add(k, 19), add(41, k))
0 : add(add(5, 23), add(-21, 13))
0 : mul(add(19, 19), add(k, k))
27 : add(add(k, 45), mul(45, k))
18 : add(mul(k, k), add(7, 5))
21 : add(add(41, 37), mul(k, k))
33 : add(add(k, 13), mul(21, k))
20 : add(add(-21, k), mul(7, 13))
20 : add(add(11, 67), add(k, 17))
22 : add(mul(7, k), add(13, 27))
10 : add(add(41, -8), mul(k, k))
19 : add(add(31, 6), add(37, k))
30 : add(mul(21, 21), add(k, k))
2 : add(mul(7, 7), mul(-9, k))
25 : add(add(19, -21), add(k, 13))
22 : add(add(67, -23), add(-23, k))
0 : add(mul(21, 23), add(23, 29))
25 : add(add(add(18, 3), -10), add(-13, k))
20 : add(add(19, 5), add(k, 37))
14 : add(mul(21, 21), add(11, k))
18 : add(mul(7, 21), add(k, -21))
20 : add(mul(k, 6), add(-5, k))
0 : add(add(4, 7), add(19, 3))
0 : add(mul(0, k), mul(17, 27))
0 : add(mul(12, 41), mul(k, 27))
43 : add(add(k, k), add(18, -23))
19 : add(add(k, 13), mul(-8, -9))
18 : add(add(67, 67), add(k, 19))
0 : add(add(21, k), mul(5, k))
0 : add(mul(k, 21), mul(-21, 9))
0 : add(add(31, 11), mul(3, k))
24 : add(add(13, 21), mul(9, k))
35 : add(mul(k, 7), add(k, 67))
32 : add(add(k, 21), mul(21, k))
21 : add(add(k, 13), add(12, 7))
20 : add(add(47, 7), add(k, 17))
0 : add(add(19, 37), mul(-1, 23))
0 : add(mul(k, 21), add(31, 17))
21 : add(add(-9, 13), mul(k, k))
0 : add(mul(5, k), add(3, 67))
19 : add(mul(13, 9), add(18, k))
24 : add(add(k, -37), add(21, 13))
21 : add(add(k, 7), add(13, 7))
20 : add(mul(13, 7), add(k, -8))
0 : mul(add(k, -9), add(k, 5))
16 : add(mul(19, 41), add(13, k))
15 : add(add(37, k), mul(15, 27))
13 : add(mul(19, 67), add(-21, k))
18 : add(mul(19, 7), add(21, k))
20 : add(add(9, 41), add(21, k))
0 : add(add(7, 67), mul(13, -9))
41 : add(add(k, k), add(10, 7))
12 : add(add(13, 35), mul(37, k))
35 : add(mul(k, 19), add(21, k))
0 : add(add(21, k), mul(5, k))
22 : add(add(-9, 13), add(k, 18))
1 : add(mul(k, 19), add(k, 5))
29 : add(mul(k, k), add(21, 7))
17 : add(mul(67, 6), add(k, -23))
16 : add(add(53, 21), mul(k, 67))
9 : add(add(41, -21), mul(k, k))
0 : add(mul(17, 21), add(17, -23))
0 : add(mul(7, 35), add(13, 7))
20 : add(mul(7, 11), add(k, -21))
17 : add(mul(21, 6), add(-5, k))
20 : add(add(k, 21), add(19, 7))
21 : add(add(21, 7), add(15, k))
0 : add(mul(17, 21), mul(k, 27))
16 : add(mul(k, 11), mul(17, 7))
20 : add(mul(7, 11), add(k, -21))
24 : add(add(1, 5), add(11, k))
20 : add(add(37, 3), add(k, 7))
0 : add(mul(31, 5), add(5, 1))
41 : add(add(15, k), add(0, k))
0 : add(add(1, -6), mul(0, 18))
0 : add(add(mul(k, 21), 7), mul(67, 7))
15 : add(mul(13, k), add(15, 27))
3 : add(add(21, 12), mul(-10, k))
22 : add(mul(k, 4), add(k, 37))
36 : add(mul(7, k), add(13, k))
8 : add(add(13, 1), mul(k, k))
22 : add(mul(2, 13), add(k, -6))
12 : add(mul(41, k), add(-21, 53))
2 : add(mul(-21, k), add(53, k))
23 : add(add(45, -3), add(k, -23))
21 : add(add(k, 3), mul(7, 7))
16 : add(mul(5, -9), mul(k, 1))
1 : add(add(6, 23), add(7, 7))
16 : add(add(-8, 13), mul(67, k))
17 : add(add(19, -9), mul(23, k))
20 : add(add(6, 23), add(25, k))
1 : add(mul(13, 19), add(11, 35))
0 : add(add(-10, 7), add(19, 17))
36 : add(add(-23, k), mul(23, k))
21 : add(add(19, 11), add(23, k))
24 : add(add(37, -9), add(k, -21))
0 : add(add(k, k), add(17, 25))
0 : add(add(4, 41), mul(k, 5))
1 : add(add(27, 11), add(0, 33))
18 : add(add(19, -21), mul(k, 13))
0 : add(mul(23, 21), add(9, 21))
21 : add(add(9, 41), add(k, -23))
28 : add(add(-4, 0), mul(21, k))
1 : add(add(41, k), mul(-21, k))
16 : add(add(3, k), mul(21, 19))
0 : add(add(5, 18), mul(6, 2))
0 : add(add(23, 41), mul(13, 7))
0 : add(mul(53, 7), mul(0, k))
20 : add(add(k, 3), add(21, 23))
20 : add(add(11, k), mul(3, 15))
19 : add(mul(13, 13), add(k, 17))
16 : add(add(3, k), mul(27, 13))
0 : add(add(12, 21), mul(k, 9))
0 : mul(mul(21, 5), add(k, 7))
12 : add(add(-21, 53), mul(41, k))
17 : add(mul(13, k), add(13, 6))
1 : add(add(19, -21), add(mul(0, k), 19))
13 : add(add(15, k), mul(47, 15))
11 : add(mul(67, k), add(21, 6))
19 : add(add(21, 21), add(k, 21))
1 : add(add(19, 7), mul(-21, k))
2 : add(add(67, k), mul(-23, k))
21 : add(add(15, k), add(13, 6))
18 : add(mul(7, 21), add(k, -21))
15 : add(mul(7, 18), mul(k, 17))
1 : add(add(k, k), mul(3, k))
26 : add(add(67, k), add(k, k))
25 : add(add(k, 21), add(5, -23))
15 : add(add(k, -23), add(-23, -4))
28 : add(add(k, k), add(k, 13))
0 : add(add(13, 27), mul(17, 19))
22 : add(add(23, -23), add(21, k))
3 : add(mul(9, 41), mul(k, -23))
23 : add(mul(17, 31), mul(k, 21))
15 : add(add(-8, 17), mul(37, k))
47 : add(mul(k, 41), add(5, k))
19 : add(mul(k, 7), add(13, 19))
12 : add(mul(67, 67), add(-21, k))
1 : add(add(-27, 25), mul(15, 5))
20 : add(add(3, k), add(53, 4))
18 : add(mul(19, 7), add(21, k))
11 : add(mul(41, 6), mul(67, k))
13 : add(add(19, k), mul(47, 19))
0 : add(mul(67, 5), add(21, 13))
21 : add(add(add(18, 3), k), add(21, 17))
21 : add(mul(7, 3), add(21, k))
0 : add(mul(k, 13), add(17, 35))
1 : add(add(13, 13), add(25, -10))
19 : add(mul(-23, -9), add(k, 15))
0 : add(mul(k, 35), add(-21, k))
25 : add(add(11, 11), mul(k, k))
20 : add(mul(k, 7), add(-23, -21))
9 : add(add(13, 7), mul(k, k))
45 : add(add(k, 13), add(-10, k))
17 : add(add(k, 5), mul(29, 13))
24 : add(add(6, 23), add(k, -21))
16 : add(add(31, 23), mul(-1, k))
1 : add(mul(k, 7), mul(k, 12))
17 : add(add(-21, 3), mul(11, k))
12 : add(mul(21, 7), mul(19, k))
1 : add(add(11, 7), add(13, 12))
10 : add(mul(k, k), add(-21, -9))
16 : add(mul(13, 21), add(k, -21))
21 : add(add(31, 11), add(-10, k))
1 : add(add(-21, 21), add(k, k))
53 : add(add(k, 41), mul(k, 5))
0 : add(add(21, k), mul(5, k))
86 : add(add(k, 41), mul(k, k))
27 : add(mul(21, k), add(-10, -9))
20 : add(add(27, 11), add(k, 33))
0 : add(add(21, k), add(k, k))
0 : add(mul(27, 41), mul(k, -21))
20 : add(add(23, 7), add(21, k))
86 : add(add(41, k), mul(k, k))
0 : add(add(41, -8), mul(-21, k))
47 : add(mul(-13, k), mul(add(k, 7), 19))
24 : add(add(-10, 7), add(19, k))
6 : add(mul(k, k), add(37, 19))
39 : add(mul(7, 3), add(k, k))
18 : add(add(k, 35), mul(18, 7))
1 : add(add(41, k), mul(-21, k))
14 : add(mul(k, k), add(23, 7))
2 : add(mul(-9, k), add(13, 18))
1 : add(add(7, 15), mul(-9, k))
20 : add(add(31, 11), add(3, k))
37 : add(add(k, -1), mul(k, 19))
21 : add(add(9, 41), add(k, -23))
20 : add(add(5, 29), add(k, 17))
1 : add(add(21, 5), mul(1, 3))
18 : add(add(41, k), mul(13, 7))
17 : add(add(13, k), mul(13, 19))
0 : add(mul(0, k), mul(7, 7))
0 : add(mul(53, 7), mul(0, k))
0 : mul(add(3, k), add(19, 4))
17 : add(add(67, -23), add(k, 67))
0 : add(add(9, 41), mul(k, -23))
17 : add(mul(k, -8), mul(19, 17))
22 : add(mul(k, 5), add(13, 35))
22 : add(add(19, 13), add(-10, k))
11 : add(mul(k, 53), add(5, -23))
0 : add(mul(k, 0), add(18, 7))
15 : add(mul(15, 19), add(k, 10))
14 : add(mul(k, 47), add(11, -1))
0 : add(mul(-10, 7), mul(21, k))
14 : add(mul(k, k), add(21, k))
27 : add(mul(35, 7), mul(k, -3))
19 : add(add(21, 21), add(21, k))
24 : add(mul(19, 19), mul(k, 21))
21 : add(add(35, k), mul(1, -3))
19 : add(add(12, 19), mul(k, 27))
16 : add(add(3, 13), mul(67, k))
22 : add(add(17, 13), add(k, -2))
